user_id,timestamp,start_city,start_state,start_country,end_city,end_state,end_country,distance_km,mode_of_transport,purpose
1026,2025-08-10 05:00:00,Visakhapatnam,Andhra Pradesh,India,Patna,Bihar,India,793,Flight,Leisure
1026,2025-08-14 09:00:00,Nagpur,Maharashtra,India,Bhopal,Madhya Pradesh,India,1375,Car,Business
1027,2025-03-03 11:00:00,Shimla,Himachal Pradesh,India,Mumbai,Maharashtra,India,1067,Train,Work
1027,2025-03-08 19:00:00,Guwahati,Assam,India,Jaipur,Rajasthan,India,1038,Flight,Work
1027,2025-03-13 21:00:00,Hyderabad,Telangana,India,Dehradun,Uttarakhand,India,463,Train,Tourism
1027,2025-03-17 00:00:00,Chennai,Tamil Nadu,India,Lucknow,Uttar Pradesh,India,618,Flight,Return Trip
1027,2025-03-18 04:00:00,Kolkata,West Bengal,India,Jodhpur,Rajasthan,India,1213,Bus,Leisure
1027,2025-03-22 06:00:00,Shimla,Himachal Pradesh,India,Agra,Uttar Pradesh,India,1290,Flight,Leisure
1027,2025-03-25 11:00:00,Dehradun,Uttarakhand,India,Thiruvananthapuram,Kerala,India,1117,Bus,Trekking
1027,2025-03-30 13:00:00,Chandigarh,Chandigarh,India,Agra,Uttar Pradesh,India,1428,Train,Leisure
1027,2025-03-31 16:00:00,Dehradun,Uttarakhand,India,Kolkata,West Bengal,India,478,Train,Return Trip
1027,2025-04-04 23:00:00,Ranchi,Jharkhand,India,Pune,Maharashtra,India,1277,Bus,Family Visit
1027,2025-04-07 06:00:00,Pune,Maharashtra,India,Patna,Bihar,India,1440,Car,Return Trip
1027,2025-04-12 12:00:00,Ahmedabad,Gujarat,India,Kolkata,West Bengal,India,582,Car,Leisure
1027,2025-04-16 15:00:00,Chennai,Tamil Nadu,India,Manali,Himachal Pradesh,India,368,Bus,Leisure
1027,2025-04-19 21:00:00,Mumbai,Maharashtra,India,Patna,Bihar,India,809,Flight,Trekking
1027,2025-04-24 05:00:00,Kolkata,West Bengal,India,Hyderabad,Telangana,India,197,Car,Family Visit
1027,2025-04-29 15:00:00,Amritsar,Punjab,India,Nagpur,Maharashtra,India,197,Car,Leisure
1027,2025-05-03 18:00:00,Visakhapatnam,Andhra Pradesh,India,Bhubaneswar,Odisha,India,1437,Flight,Work
1027,2025-05-04 19:00:00,Jodhpur,Rajasthan,India,Manali,Himachal Pradesh,India,609,Flight,Tourism
1027,2025-05-09 20:00:00,Pune,Maharashtra,India,Kolkata,West Bengal,India,1004,Flight,Business
1027,2025-05-13 05:00:00,Agra,Uttar Pradesh,India,Amritsar,Punjab,India,877,Bus,Leisure
1027,2025-05-17 09:00:00,Patna,Bihar,India,Goa,Goa,India,900,Flight,Leisure
1027,2025-05-21 12:00:00,Ahmedabad,Gujarat,India,New Delhi,Delhi,India,1360,Bus,Return Trip
1027,2025-05-24 22:00:00,Raipur,Chhattisgarh,India,Nagpur,Maharashtra,India,305,Car,Leisure
1027,2025-05-29 00:00:00,Bhubaneswar,Odisha,India,New Delhi,Delhi,India,227,Bus,Trekking
1027,2025-06-03 02:00:00,Indore,Madhya Pradesh,India,Shimla,Himachal Pradesh,India,1069,Car,Trekking
1027,2025-06-05 03:00:00,Bhubaneswar,Odisha,India,Chennai,Tamil Nadu,India,225,Flight,Business
1027,2025-06-10 04:00:00,Bhopal,Madhya Pradesh,India,Shimla,Himachal Pradesh,India,540,Flight,Tourism
1027,2025-06-11 07:00:00,Bengaluru,Karnataka,India,Manali,Himachal Pradesh,India,1212,Flight,Business
1027,2025-06-15 15:00:00,Manali,Himachal Pradesh,India,Chandigarh,Chandigarh,India,1039,Bus,Family Visit
1027,2025-06-17 00:00:00,Ranchi,Jharkhand,India,New Delhi,Delhi,India,350,Car,Business
1027,2025-06-19 09:00:00,Agra,Uttar Pradesh,India,Ahmedabad,Gujarat,India,1121,Train,Leisure
1027,2025-06-21 18:00:00,Kolkata,West Bengal,India,Pune,Maharashtra,India,1401,Train,Family Visit
1027,2025-06-24 00:00:00,Patna,Bihar,India,Indore,Madhya Pradesh,India,1023,Bus,Family Visit
1027,2025-06-26 09:00:00,Chandigarh,Chandigarh,India,Manali,Himachal Pradesh,India,1411,Car,Leisure
1027,2025-06-28 11:00:00,Guwahati,Assam,India,Jaipur,Rajasthan,India,1496,Train,Tourism
1027,2025-07-02 20:00:00,Kolkata,West Bengal,India,Amritsar,Punjab,India,1264,Car,Leisure
1027,2025-07-07 00:00:00,Raipur,Chhattisgarh,India,Shimla,Himachal Pradesh,India,736,Flight,Trekking
1027,2025-07-08 02:00:00,Lucknow,Uttar Pradesh,India,Nagpur,Maharashtra,India,674,Bus,Business
1027,2025-07-09 06:00:00,Bhubaneswar,Odisha,India,Visakhapatnam,Andhra Pradesh,India,176,Car,Trekking
1027,2025-07-10 07:00:00,Manali,Himachal Pradesh,India,Shimla,Himachal Pradesh,India,1137,Car,Family Visit
1027,2025-07-15 17:00:00,Manali,Himachal Pradesh,India,Dehradun,Uttarakhand,India,734,Flight,Trekking
1027,2025-07-17 23:00:00,Chandigarh,Chandigarh,India,Indore,Madhya Pradesh,India,104,Flight,Business
1027,2025-07-22 05:00:00,Shimla,Himachal Pradesh,India,Mumbai,Maharashtra,India,1131,Train,Tourism
1027,2025-07-27 11:00:00,Thiruvananthapuram,Kerala,India,Indore,Madhya Pradesh,India,985,Train,Return Trip
1027,2025-07-29 17:00:00,Dehradun,Uttarakhand,India,Jodhpur,Rajasthan,India,833,Bus,Work
1027,2025-08-03 20:00:00,Mumbai,Maharashtra,India,Varanasi,Uttar Pradesh,India,500,Flight,Leisure
1027,2025-08-09 04:00:00,Hyderabad,Telangana,India,Varanasi,Uttar Pradesh,India,557,Train,Tourism
1027,2025-08-14 06:00:00,Agra,Uttar Pradesh,India,Shimla,Himachal Pradesh,India,586,Bus,Trekking
1027,2025-08-17 14:00:00,Dehradun,Uttarakhand,India,Agra,Uttar Pradesh,India,301,Bus,Family Visit
1027,2025-08-18 22:00:00,Nagpur,Maharashtra,India,Raipur,Chhattisgarh,India,1047,Car,Work
1028,2025-03-06 09:00:00,Nagpur,Maharashtra,India,Thiruvananthapuram,Kerala,India,317,Flight,Leisure
1028,2025-03-11 19:00:00,Goa,Goa,India,Varanasi,Uttar Pradesh,India,664,Car,Trekking
1028,2025-03-13 20:00:00,Shimla,Himachal Pradesh,India,Amritsar,Punjab,India,854,Train,Leisure
1028,2025-03-16 06:00:00,Manali,Himachal Pradesh,India,Patna,Bihar,India,319,Bus,Leisure
1028,2025-03-17 12:00:00,Ranchi,Jharkhand,India,Varanasi,Uttar Pradesh,India,1146,Bus,Leisure
1028,2025-03-18 14:00:00,Nagpur,Maharashtra,India,Ahmedabad,Gujarat,India,260,Flight,Leisure
1028,2025-03-21 15:00:00,Surat,Gujarat,India,Dehradun,Uttarakhand,India,1450,Flight,Return Trip
1028,2025-03-23 19:00:00,Dehradun,Uttarakhand,India,Patna,Bihar,India,1498,Bus,Return Trip
1028,2025-03-28 02:00:00,Surat,Gujarat,India,Bhopal,Madhya Pradesh,India,1482,Train,Family Visit
1028,2025-04-02 07:00:00,Patna,Bihar,India,Bhopal,Madhya Pradesh,India,1195,Bus,Business
1028,2025-04-04 15:00:00,Hyderabad,Telangana,India,Mumbai,Maharashtra,India,327,Train,Business
1028,2025-04-08 16:00:00,Raipur,Chhattisgarh,India,Surat,Gujarat,India,1410,Train,Work
1028,2025-04-11 00:00:00,Indore,Madhya Pradesh,India,Hyderabad,Telangana,India,1188,Flight,Work
1028,2025-04-12 01:00:00,Agra,Uttar Pradesh,India,Bhubaneswar,Odisha,India,169,Train,Tourism
1028,2025-04-17 11:00:00,Raipur,Chhattisgarh,India,Lucknow,Uttar Pradesh,India,111,Car,Family Visit
1028,2025-04-20 21:00:00,Thiruvananthapuram,Kerala,India,Agra,Uttar Pradesh,India,659,Car,Return Trip
1028,2025-04-25 07:00:00,Lucknow,Uttar Pradesh,India,Bhopal,Madhya Pradesh,India,419,Car,Tourism
1028,2025-04-27 17:00:00,New Delhi,Delhi,India,Guwahati,Assam,India,555,Train,Trekking
1028,2025-05-01 18:00:00,Thiruvananthapuram,Kerala,India,Ahmedabad,Gujarat,India,958,Bus,Leisure
1028,2025-05-05 00:00:00,Bengaluru,Karnataka,India,Pune,Maharashtra,India,307,Bus,Return Trip
1028,2025-05-06 06:00:00,Ranchi,Jharkhand,India,Guwahati,Assam,India,908,Bus,Family Visit
1028,2025-05-08 13:00:00,Agra,Uttar Pradesh,India,Dehradun,Uttarakhand,India,1473,Bus,Return Trip
1028,2025-05-09 16:00:00,Indore,Madhya Pradesh,India,Varanasi,Uttar Pradesh,India,375,Car,Leisure
1028,2025-05-13 21:00:00,Amritsar,Punjab,India,Nagpur,Maharashtra,India,193,Bus,Family Visit
1028,2025-05-17 22:00:00,Bhubaneswar,Odisha,India,Mumbai,Maharashtra,India,716,Train,Business
1028,2025-05-19 06:00:00,Surat,Gujarat,India,Jaipur,Rajasthan,India,1434,Flight,Tourism
1028,2025-05-21 12:00:00,Guwahati,Assam,India,Hyderabad,Telangana,India,1293,Car,Work
1028,2025-05-24 16:00:00,Ahmedabad,Gujarat,India,Surat,Gujarat,India,274,Train,Family Visit
1028,2025-05-28 23:00:00,Shimla,Himachal Pradesh,India,Ranchi,Jharkhand,India,639,Flight,Work
1028,2025-05-31 08:00:00,Varanasi,Uttar Pradesh,India,Kolkata,West Bengal,India,117,Train,Tourism
1028,2025-06-03 18:00:00,Manali,Himachal Pradesh,India,Indore,Madhya Pradesh,India,1070,Car,Return Trip
1028,2025-06-06 03:00:00,Lucknow,Uttar Pradesh,India,Dehradun,Uttarakhand,India,1376,Bus,Leisure
1028,2025-06-10 07:00:00,Goa,Goa,India,Surat,Gujarat,India,1474,Bus,Return Trip
1028,2025-06-11 10:00:00,Agra,Uttar Pradesh,India,Guwahati,Assam,India,147,Train,Tourism
1028,2025-06-13 19:00:00,Bhopal,Madhya Pradesh,India,Surat,Gujarat,India,1347,Train,Business
1028,2025-06-17 04:00:00,Lucknow,Uttar Pradesh,India,Goa,Goa,India,110,Flight,Tourism
1028,2025-06-21 12:00:00,Hyderabad,Telangana,India,Manali,Himachal Pradesh,India,1157,Bus,Tourism
1028,2025-06-25 17:00:00,Ranchi,Jharkhand,India,Bengaluru,Karnataka,India,1241,Car,Work
1028,2025-06-29 03:00:00,Ahmedabad,Gujarat,India,Raipur,Chhattisgarh,India,899,Bus,Business
1028,2025-07-02 07:00:00,Surat,Gujarat,India,Shimla,Himachal Pradesh,India,1223,Bus,Return Trip
1028,2025-07-03 12:00:00,Chennai,Tamil Nadu,India,Hyderabad,Telangana,India,249,Bus,Tourism
1028,2025-07-06 14:00:00,Hyderabad,Telangana,India,Jodhpur,Rajasthan,India,446,Train,Tourism
1028,2025-07-08 00:00:00,Mumbai,Maharashtra,India,Kolkata,West Bengal,India,302,Bus,Work
1028,2025-07-10 01:00:00,Ranchi,Jharkhand,India,Patna,Bihar,India,871,Car,Work
1028,2025-07-11 03:00:00,Nagpur,Maharashtra,India,Pune,Maharashtra,India,1007,Bus,Tourism
1028,2025-07-14 13:00:00,Hyderabad,Telangana,India,Surat,Gujarat,India,853,Flight,Trekking
1028,2025-07-17 18:00:00,Varanasi,Uttar Pradesh,India,Chennai,Tamil Nadu,India,956,Bus,Family Visit
1028,2025-07-19 19:00:00,Lucknow,Uttar Pradesh,India,Bhubaneswar,Odisha,India,1039,Train,Business
1028,2025-07-23 20:00:00,Goa,Goa,India,Thiruvananthapuram,Kerala,India,1344,Car,Return Trip
1028,2025-07-27 05:00:00,New Delhi,Delhi,India,Visakhapatnam,Andhra Pradesh,India,1144,Train,Work
1029,2025-03-06 10:00:00,Mumbai,Maharashtra,India,Dehradun,Uttarakhand,India,1001,Bus,Work
1029,2025-03-07 15:00:00,Jaipur,Rajasthan,India,Mumbai,Maharashtra,India,516,Car,Tourism
1029,2025-03-09 21:00:00,Pune,Maharashtra,India,Ahmedabad,Gujarat,India,265,Flight,Trekking
1029,2025-03-14 02:00:00,Bhopal,Madhya Pradesh,India,Indore,Madhya Pradesh,India,1421,Flight,Leisure
1029,2025-03-18 05:00:00,Visakhapatnam,Andhra Pradesh,India,Bengaluru,Karnataka,India,743,Car,Family Visit
1029,2025-03-21 06:00:00,Mumbai,Maharashtra,India,Hyderabad,Telangana,India,903,Bus,Return Trip
1029,2025-03-24 09:00:00,Shimla,Himachal Pradesh,India,Varanasi,Uttar Pradesh,India,249,Flight,Work
1029,2025-03-29 14:00:00,Pune,Maharashtra,India,Agra,Uttar Pradesh,India,1001,Train,Leisure
1029,2025-03-31 00:00:00,Manali,Himachal Pradesh,India,Agra,Uttar Pradesh,India,1379,Bus,Trekking
1029,2025-04-02 01:00:00,Bhubaneswar,Odisha,India,Thiruvananthapuram,Kerala,India,279,Bus,Business
1029,2025-04-05 10:00:00,Ranchi,Jharkhand,India,Shimla,Himachal Pradesh,India,901,Flight,Tourism
1029,2025-04-09 19:00:00,Ahmedabad,Gujarat,India,Visakhapatnam,Andhra Pradesh,India,1268,Train,Family Visit
1029,2025-04-12 04:00:00,Hyderabad,Telangana,India,Ranchi,Jharkhand,India,663,Train,Leisure
1029,2025-04-16 08:00:00,Bengaluru,Karnataka,India,Chennai,Tamil Nadu,India,187,Bus,Family Visit
1029,2025-04-17 16:00:00,Varanasi,Uttar Pradesh,India,Chandigarh,Chandigarh,India,785,Train,Work
1029,2025-04-22 00:00:00,New Delhi,Delhi,India,Bhopal,Madhya Pradesh,India,480,Train,Leisure
1029,2025-04-24 05:00:00,Lucknow,Uttar Pradesh,India,Chandigarh,Chandigarh,India,1175,Car,Return Trip
1029,2025-04-27 07:00:00,Chennai,Tamil Nadu,India,Patna,Bihar,India,1403,Car,Business
1029,2025-05-02 10:00:00,Goa,Goa,India,Varanasi,Uttar Pradesh,India,381,Train,Work
1029,2025-05-07 20:00:00,Dehradun,Uttarakhand,India,Jodhpur,Rajasthan,India,689,Car,Work
1029,2025-05-12 03:00:00,Mumbai,Maharashtra,India,Jodhpur,Rajasthan,India,350,Car,Business
1029,2025-05-14 08:00:00,Agra,Uttar Pradesh,India,Surat,Gujarat,India,721,Flight,Trekking
1029,2025-05-15 18:00:00,Agra,Uttar Pradesh,India,Shimla,Himachal Pradesh,India,400,Car,Business
1029,2025-05-17 20:00:00,Guwahati,Assam,India,Dehradun,Uttarakhand,India,1500,Car,Trekking
1029,2025-05-22 21:00:00,Ahmedabad,Gujarat,India,Visakhapatnam,Andhra Pradesh,India,393,Car,Work
1029,2025-05-24 00:00:00,Jaipur,Rajasthan,India,Bhubaneswar,Odisha,India,1481,Train,Trekking
1029,2025-05-29 06:00:00,Indore,Madhya Pradesh,India,Raipur,Chhattisgarh,India,602,Car,Trekking
1029,2025-05-30 08:00:00,Dehradun,Uttarakhand,India,Ahmedabad,Gujarat,India,588,Flight,Business
1029,2025-06-04 17:00:00,Kolkata,West Bengal,India,Jaipur,Rajasthan,India,1048,Train,Work
1029,2025-06-05 21:00:00,Hyderabad,Telangana,India,Shimla,Himachal Pradesh,India,1428,Train,Family Visit
1029,2025-06-10 07:00:00,Ahmedabad,Gujarat,India,Dehradun,Uttarakhand,India,596,Car,Business
1029,2025-06-11 10:00:00,Amritsar,Punjab,India,Ahmedabad,Gujarat,India,138,Car,Family Visit
1029,2025-06-16 20:00:00,Guwahati,Assam,India,Visakhapatnam,Andhra Pradesh,India,536,Train,Return Trip
1029,2025-06-18 02:00:00,Shimla,Himachal Pradesh,India,Ahmedabad,Gujarat,India,696,Car,Tourism
1029,2025-06-19 11:00:00,Bengaluru,Karnataka,India,Dehradun,Uttarakhand,India,440,Car,Business
1029,2025-06-20 16:00:00,Pune,Maharashtra,India,Chandigarh,Chandigarh,India,50,Train,Work
1029,2025-06-24 22:00:00,Dehradun,Uttarakhand,India,Hyderabad,Telangana,India,945,Flight,Return Trip
1029,2025-06-30 04:00:00,Guwahati,Assam,India,Hyderabad,Telangana,India,928,Flight,Leisure
1029,2025-07-05 08:00:00,Thiruvananthapuram,Kerala,India,Nagpur,Maharashtra,India,605,Bus,Work
1029,2025-07-10 14:00:00,Shimla,Himachal Pradesh,India,Patna,Bihar,India,890,Car,Work
1029,2025-07-11 16:00:00,New Delhi,Delhi,India,Raipur,Chhattisgarh,India,1016,Bus,Leisure
1029,2025-07-13 02:00:00,Dehradun,Uttarakhand,India,Kolkata,West Bengal,India,1036,Car,Tourism
1029,2025-07-17 08:00:00,Bhopal,Madhya Pradesh,India,Hyderabad,Telangana,India,220,Bus,Family Visit
1029,2025-07-21 13:00:00,Manali,Himachal Pradesh,India,Patna,Bihar,India,98,Bus,Work
1029,2025-07-22 14:00:00,Bhopal,Madhya Pradesh,India,Agra,Uttar Pradesh,India,1275,Bus,Tourism
1029,2025-07-27 23:00:00,Bhubaneswar,Odisha,India,Kolkata,West Bengal,India,700,Flight,Business
1029,2025-08-01 06:00:00,Guwahati,Assam,India,Chennai,Tamil Nadu,India,403,Bus,Tourism
1029,2025-08-03 08:00:00,Ahmedabad,Gujarat,India,Jaipur,Rajasthan,India,417,Car,Leisure
1029,2025-08-04 15:00:00,Bhopal,Madhya Pradesh,India,Dehradun,Uttarakhand,India,646,Car,Leisure
1029,2025-08-09 01:00:00,Dehradun,Uttarakhand,India,Jodhpur,Rajasthan,India,755,Car,Leisure
1030,2025-03-03 09:00:00,Guwahati,Assam,India,Visakhapatnam,Andhra Pradesh,India,1410,Train,Trekking
1030,2025-03-07 17:00:00,Hyderabad,Telangana,India,Dehradun,Uttarakhand,India,658,Train,Work
1030,2025-03-13 02:00:00,Jodhpur,Rajasthan,India,Thiruvananthapuram,Kerala,India,582,Train,Work
1030,2025-03-18 07:00:00,Chandigarh,Chandigarh,India,Bhopal,Madhya Pradesh,India,109,Bus,Work
1030,2025-03-20 16:00:00,Shimla,Himachal Pradesh,India,Hyderabad,Telangana,India,1107,Car,Trekking
1030,2025-03-22 23:00:00,Indore,Madhya Pradesh,India,Thiruvananthapuram,Kerala,India,1432,Flight,Trekking
1030,2025-03-25 02:00:00,Surat,Gujarat,India,Bhopal,Madhya Pradesh,India,249,Car,Return Trip
1030,2025-03-26 05:00:00,Amritsar,Punjab,India,Ahmedabad,Gujarat,India,818,Bus,Work
1030,2025-03-28 08:00:00,Kolkata,West Bengal,India,Surat,Gujarat,India,1357,Bus,Return Trip
1030,2025-03-29 16:00:00,Bhubaneswar,Odisha,India,Chennai,Tamil Nadu,India,329,Bus,Leisure
1030,2025-03-30 17:00:00,Goa,Goa,India,Surat,Gujarat,India,1387,Bus,Leisure
1030,2025-04-04 19:00:00,Bengaluru,Karnataka,India,Dehradun,Uttarakhand,India,248,Car,Family Visit
1030,2025-04-05 23:00:00,Bhubaneswar,Odisha,India,Visakhapatnam,Andhra Pradesh,India,1342,Car,Return Trip
1030,2025-04-09 09:00:00,Varanasi,Uttar Pradesh,India,Pune,Maharashtra,India,399,Flight,Trekking
1030,2025-04-13 13:00:00,Hyderabad,Telangana,India,Chandigarh,Chandigarh,India,905,Flight,Business
1030,2025-04-18 23:00:00,Amritsar,Punjab,India,Jaipur,Rajasthan,India,456,Flight,Trekking
1030,2025-04-20 07:00:00,Bengaluru,Karnataka,India,Surat,Gujarat,India,1376,Flight,Business
1030,2025-04-23 17:00:00,New Delhi,Delhi,India,Indore,Madhya Pradesh,India,882,Flight,Leisure
1030,2025-04-27 18:00:00,Amritsar,Punjab,India,Jodhpur,Rajasthan,India,898,Car,Work
1030,2025-05-01 19:00:00,Thiruvananthapuram,Kerala,India,Chennai,Tamil Nadu,India,977,Car,Leisure
1030,2025-05-06 22:00:00,Patna,Bihar,India,Goa,Goa,India,1454,Bus,Business
1030,2025-05-11 06:00:00,Manali,Himachal Pradesh,India,Ranchi,Jharkhand,India,603,Bus,Family Visit
1030,2025-05-12 16:00:00,Bhopal,Madhya Pradesh,India,Raipur,Chhattisgarh,India,191,Bus,Family Visit
1030,2025-05-16 01:00:00,Nagpur,Maharashtra,India,Surat,Gujarat,India,1326,Bus,Tourism
1030,2025-05-19 06:00:00,Thiruvananthapuram,Kerala,India,Ranchi,Jharkhand,India,691,Flight,Work
1030,2025-05-22 16:00:00,Guwahati,Assam,India,Hyderabad,Telangana,India,1449,Bus,Family Visit
1030,2025-05-27 18:00:00,Bengaluru,Karnataka,India,Mumbai,Maharashtra,India,391,Flight,Trekking
1030,2025-05-30 19:00:00,Mumbai,Maharashtra,India,Shimla,Himachal Pradesh,India,194,Flight,Work
1030,2025-06-02 03:00:00,Bhubaneswar,Odisha,India,Pune,Maharashtra,India,1241,Car,Work
1030,2025-06-03 07:00:00,Ahmedabad,Gujarat,India,Indore,Madhya Pradesh,India,149,Bus,Trekking
1030,2025-06-05 16:00:00,Surat,Gujarat,India,Bhubaneswar,Odisha,India,1075,Bus,Business
1030,2025-06-11 00:00:00,Ahmedabad,Gujarat,India,Shimla,Himachal Pradesh,India,215,Car,Business
1030,2025-06-13 07:00:00,Chennai,Tamil Nadu,India,Goa,Goa,India,715,Bus,Leisure
1030,2025-06-17 17:00:00,Ahmedabad,Gujarat,India,Raipur,Chhattisgarh,India,1464,Train,Trekking
1030,2025-06-19 01:00:00,Shimla,Himachal Pradesh,India,Raipur,Chhattisgarh,India,1437,Flight,Family Visit
1030,2025-06-21 11:00:00,Surat,Gujarat,India,Thiruvananthapuram,Kerala,India,1018,Bus,Tourism
1030,2025-06-24 17:00:00,Mumbai,Maharashtra,India,Goa,Goa,India,1330,Train,Business
1030,2025-06-25 19:00:00,Bhopal,Madhya Pradesh,India,Chandigarh,Chandigarh,India,706,Car,Work
1030,2025-07-01 02:00:00,Agra,Uttar Pradesh,India,Goa,Goa,India,114,Train,Work
1030,2025-07-02 04:00:00,Agra,Uttar Pradesh,India,Indore,Madhya Pradesh,India,423,Train,Leisure
1030,2025-07-05 08:00:00,Mumbai,Maharashtra,India,Amritsar,Punjab,India,1426,Train,Family Visit
1030,2025-07-09 12:00:00,Agra,Uttar Pradesh,India,Indore,Madhya Pradesh,India,68,Car,Tourism
1030,2025-07-10 15:00:00,Visakhapatnam,Andhra Pradesh,India,Lucknow,Uttar Pradesh,India,455,Car,Return Trip
1030,2025-07-14 19:00:00,Chennai,Tamil Nadu,India,Guwahati,Assam,India,270,Bus,Family Visit
1030,2025-07-18 20:00:00,Hyderabad,Telangana,India,Amritsar,Punjab,India,288,Flight,Business
1030,2025-07-22 01:00:00,Dehradun,Uttarakhand,India,Varanasi,Uttar Pradesh,India,1320,Car,Return Trip
1030,2025-07-27 07:00:00,Bhopal,Madhya Pradesh,India,Agra,Uttar Pradesh,India,1414,Car,Return Trip
1030,2025-07-31 16:00:00,Thiruvananthapuram,Kerala,India,Bengaluru,Karnataka,India,257,Bus,Family Visit
1030,2025-08-06 00:00:00,Ahmedabad,Gujarat,India,Lucknow,Uttar Pradesh,India,828,Train,Leisure
1030,2025-08-07 02:00:00,Jodhpur,Rajasthan,India,Bengaluru,Karnataka,India,151,Train,Leisure
1031,2025-03-04 10:00:00,Ranchi,Jharkhand,India,New Delhi,Delhi,India,379,Car,Family Visit
1031,2025-03-08 18:00:00,Shimla,Himachal Pradesh,India,Ranchi,Jharkhand,India,1195,Flight,Leisure
1031,2025-03-09 22:00:00,New Delhi,Delhi,India,Lucknow,Uttar Pradesh,India,1478,Flight,Work
1031,2025-03-12 02:00:00,Agra,Uttar Pradesh,India,Jaipur,Rajasthan,India,1485,Flight,Return Trip
1031,2025-03-16 10:00:00,Ahmedabad,Gujarat,India,Chennai,Tamil Nadu,India,776,Car,Business
1031,2025-03-21 17:00:00,Chandigarh,Chandigarh,India,Visakhapatnam,Andhra Pradesh,India,967,Car,Family Visit
1031,2025-03-27 01:00:00,Bhopal,Madhya Pradesh,India,Pune,Maharashtra,India,1008,Train,Family Visit
1031,2025-03-28 04:00:00,Indore,Madhya Pradesh,India,Patna,Bihar,India,867,Flight,Tourism
1031,2025-03-29 13:00:00,Goa,Goa,India,Pune,Maharashtra,India,248,Flight,Business
1031,2025-04-01 18:00:00,Ahmedabad,Gujarat,India,Mumbai,Maharashtra,India,142,Train,Leisure
1031,2025-04-02 23:00:00,Agra,Uttar Pradesh,India,Jaipur,Rajasthan,India,215,Bus,Trekking
1031,2025-04-05 07:00:00,Guwahati,Assam,India,Indore,Madhya Pradesh,India,449,Car,Family Visit
1031,2025-04-09 17:00:00,Patna,Bihar,India,Shimla,Himachal Pradesh,India,1438,Flight,Family Visit
1031,2025-04-11 18:00:00,Ranchi,Jharkhand,India,Shimla,Himachal Pradesh,India,730,Train,Business
1031,2025-04-14 03:00:00,New Delhi,Delhi,India,Amritsar,Punjab,India,1231,Bus,Work
1031,2025-04-18 05:00:00,Indore,Madhya Pradesh,India,Amritsar,Punjab,India,1066,Train,Tourism
1031,2025-04-22 11:00:00,Jaipur,Rajasthan,India,Ahmedabad,Gujarat,India,1088,Flight,Family Visit
1031,2025-04-23 13:00:00,Surat,Gujarat,India,Manali,Himachal Pradesh,India,368,Flight,Tourism
1031,2025-04-27 17:00:00,Jodhpur,Rajasthan,India,Varanasi,Uttar Pradesh,India,271,Flight,Tourism
1031,2025-05-01 19:00:00,Mumbai,Maharashtra,India,Hyderabad,Telangana,India,1137,Bus,Family Visit
1031,2025-05-03 21:00:00,Shimla,Himachal Pradesh,India,Visakhapatnam,Andhra Pradesh,India,931,Bus,Tourism
1031,2025-05-07 03:00:00,Visakhapatnam,Andhra Pradesh,India,Thiruvananthapuram,Kerala,India,616,Flight,Work
1031,2025-05-12 05:00:00,Visakhapatnam,Andhra Pradesh,India,Chandigarh,Chandigarh,India,576,Train,Trekking
1031,2025-05-14 08:00:00,Bengaluru,Karnataka,India,Hyderabad,Telangana,India,243,Bus,Leisure
1031,2025-05-17 14:00:00,Indore,Madhya Pradesh,India,Shimla,Himachal Pradesh,India,929,Bus,Business
1031,2025-05-21 20:00:00,Mumbai,Maharashtra,India,Indore,Madhya Pradesh,India,1150,Train,Trekking
1031,2025-05-27 04:00:00,Mumbai,Maharashtra,India,Goa,Goa,India,894,Train,Family Visit
1031,2025-05-30 11:00:00,Shimla,Himachal Pradesh,India,Jodhpur,Rajasthan,India,909,Car,Work
1031,2025-05-31 14:00:00,Bengaluru,Karnataka,India,Manali,Himachal Pradesh,India,606,Bus,Business
1031,2025-06-02 00:00:00,New Delhi,Delhi,India,Jodhpur,Rajasthan,India,1223,Bus,Trekking
1031,2025-06-05 08:00:00,Dehradun,Uttarakhand,India,Bhubaneswar,Odisha,India,475,Train,Business
1031,2025-06-09 18:00:00,Amritsar,Punjab,India,Nagpur,Maharashtra,India,545,Train,Trekking
1031,2025-06-13 03:00:00,Ahmedabad,Gujarat,India,Bhopal,Madhya Pradesh,India,394,Train,Trekking
1031,2025-06-14 04:00:00,Thiruvananthapuram,Kerala,India,Chennai,Tamil Nadu,India,796,Car,Leisure
1031,2025-06-17 12:00:00,Bengaluru,Karnataka,India,Pune,Maharashtra,India,1145,Train,Tourism
1031,2025-06-21 16:00:00,Mumbai,Maharashtra,India,Bhubaneswar,Odisha,India,739,Bus,Work
1031,2025-06-25 18:00:00,Dehradun,Uttarakhand,India,Guwahati,Assam,India,142,Bus,Business
1031,2025-06-29 22:00:00,Raipur,Chhattisgarh,India,Bhubaneswar,Odisha,India,116,Bus,Tourism
1031,2025-07-01 07:00:00,Visakhapatnam,Andhra Pradesh,India,Indore,Madhya Pradesh,India,1489,Car,Work
1031,2025-07-05 08:00:00,Nagpur,Maharashtra,India,Bengaluru,Karnataka,India,1261,Train,Business
1031,2025-07-08 14:00:00,Visakhapatnam,Andhra Pradesh,India,Amritsar,Punjab,India,1048,Train,Work
1031,2025-07-09 19:00:00,Ahmedabad,Gujarat,India,Varanasi,Uttar Pradesh,India,544,Train,Business
